y2_state,y2_state_name,y2_statefips,y2_countyfips,y2_county_name,y1_statefips,y1_countyfips,y1_state,y1_state_name,y1_county_name,n1,n2,AGI
ND,North Dakota,38,017,Cass County,38,101,ND,North Dakota,Ward County,81,145,1802
ND,North Dakota,38,017,Cass County,27,005,Mn,Minnesota,Becker County,70,113,1399
ND,North Dakota,38,017,Cass County,38,003,ND,North Dakota,Barnes County,66,110,1235
ND,North Dakota,38,017,Cass County,27,119,Mn,Minnesota,Polk County,49,97,1257
ND,North Dakota,38,017,Cass County,38,059,ND,North Dakota,Morton County,47,71,789
ND,North Dakota,38,017,Cass County,38,073,ND,North Dakota,Ransom County,46,83,971
ND,North Dakota,38,017,Cass County,27,145,Mn,Minnesota,Stearns County,43,62,852
ND,North Dakota,38,017,Cass County,38,089,ND,North Dakota,Stark County,41,66,558
ND,North Dakota,38,017,Cass County,27,123,Mn,Minnesota,Ramsey County,40,60,711
ND,North Dakota,38,017,Cass County,38,097,ND,North Dakota,Traill County,35,62,831
ND,North Dakota,38,017,Cass County,38,099,ND,North Dakota,Walsh County,34,53,1032
ND,North Dakota,38,017,Cass County,27,037,Mn,Minnesota,Dakota County,33,67,1061
ND,North Dakota,38,017,Cass County,38,071,ND,North Dakota,Ramsey County,31,63,559
ND,North Dakota,38,017,Cass County,46,099,SD,South Dakota,Minnehaha County,31,63,766
ND,North Dakota,38,017,Cass County,46,013,SD,South Dakota,Brown County,29,63,613
ND,North Dakota,38,017,Cass County,04,013,Az,Arizona,Maricopa County,25,54,595
ND,North Dakota,38,017,Cass County,55,073,Wi,Wisconsin,Marathon County,24,68,1505
ND,North Dakota,38,017,Cass County,27,167,Mn,Minnesota,Wilkin County,24,36,466
ND,North Dakota,38,017,Cass County,38,079,ND,North Dakota,Rolette County,24,37,239
ND,North Dakota,38,017,Cass County,27,107,Mn,Minnesota,Norman County,23,31,494
ND,North Dakota,38,017,Cass County,06,073,Ca,California,San Diego County,22,44,378
ND,North Dakota,38,017,Cass County,53,033,Wa,Washington,King County,21,36,665
ND,North Dakota,38,017,Cass County,27,113,Mn,Minnesota,Pennington County,21,33,325
ND,North Dakota,38,017,Cass County,38,105,ND,North Dakota,Williams County,21,35,324
ND,North Dakota,38,017,Cass County,38,081,ND,North Dakota,Sargent County,21,39,364
ND,North Dakota,38,017,Cass County,38,009,ND,North Dakota,Bottineau County,19,29,248
ND,North Dakota,38,017,Cass County,27,137,Mn,Minnesota,St. Louis County,18,23,318
ND,North Dakota,38,017,Cass County,57,005,FR,Foreign,Aggregate (county 5),17,28,354
ND,North Dakota,38,017,Cass County,38,103,ND,North Dakota,Wells County,17,27,283
ND,North Dakota,38,017,Cass County,38,055,ND,North Dakota,McLean County,17,21,320
ND,North Dakota,38,017,Cass County,38,067,ND,North Dakota,Pembina County,17,23,323
ND,North Dakota,38,017,Cass County,27,003,Mn,Minnesota,Anoka County,16,25,454
ND,North Dakota,38,017,Cass County,27,007,Mn,Minnesota,Beltrami County,16,27,385
ND,North Dakota,38,017,Cass County,38,027,ND,North Dakota,Eddy County,16,18,282
ND,North Dakota,38,017,Cass County,38,095,ND,North Dakota,Towner County,16,19,211
ND,North Dakota,38,017,Cass County,27,109,Mn,Minnesota,Olmsted County,15,29,583
ND,North Dakota,38,017,Cass County,06,037,Ca,California,Los Angeles County,15,18,389
ND,North Dakota,38,017,Cass County,32,003,Nv,Nevada,Clark County,14,21,289
ND,North Dakota,38,017,Cass County,27,087,Mn,Minnesota,Mahnomen County,14,15,165
ND,North Dakota,38,017,Cass County,38,031,ND,North Dakota,Foster County,14,23,213
ND,North Dakota,38,017,Cass County,27,041,Mn,Minnesota,Douglas County,14,24,236
ND,North Dakota,38,017,Cass County,38,049,ND,North Dakota,McHenry County,13,16,153
ND,North Dakota,38,017,Cass County,17,031,Il,Illinois,Cook County,13,16,349
ND,North Dakota,38,017,Cass County,27,089,Mn,Minnesota,Marshall County,12,17,249
ND,North Dakota,38,017,Cass County,38,063,ND,North Dakota,Nelson County,12,16,247
ND,North Dakota,38,017,Cass County,38,005,ND,North Dakota,Benson County,12,22,147
ND,North Dakota,38,017,Cass County,27,135,Mn,Minnesota,Roseau County,12,16,291
ND,North Dakota,38,017,Cass County,38,051,ND,North Dakota,McIntosh County,12,22,181
ND,North Dakota,38,017,Cass County,08,059,Co,Colorado,Jefferson County,11,27,276
ND,North Dakota,38,017,Cass County,31,055,Ne,Nebraska,Douglas County,11,25,300
ND,North Dakota,38,017,Cass County,27,013,Mn,Minnesota,Blue Earth County,11,16,272
ND,North Dakota,38,017,Cass County,38,091,ND,North Dakota,Steele County,11,17,242
ND,North Dakota,38,017,Cass County,06,071,Ca,California,San Bernardino County,11,25,252
ND,North Dakota,38,017,Cass County,27,163,Mn,Minnesota,Washington County,11,15,368
ND,North Dakota,38,017,Cass County,15,003,Hi,Hawaii,Honolulu County,10,17,193
ND,North Dakota,38,017,Cass County,27,051,Mn,Minnesota,Grant County,10,11,151
ND,North Dakota,38,017,Cass County,27,061,Mn,Minnesota,Itasca County,10,16,138
ND,North Dakota,38,017,Cass County,27,067,Mn,Minnesota,Kandiyohi County,10,16,154
ND,North Dakota,38,017,Cass County,38,057,ND,North Dakota,Mercer County,10,15,178
ND,North Dakota,38,017,Cass County,27,155,Mn,Minnesota,Traverse County,10,16,182
ND,North Dakota,38,017,Cass County,63,010,XX,,Same State,121,196,2307
ND,North Dakota,38,017,Cass County,63,011,XX,,Region 1: Northeast,68,143,2197
ND,North Dakota,38,017,Cass County,63,012,XX,,Region 2: Midwest,448,815,10849
ND,North Dakota,38,017,Cass County,63,013,XX,,Region 3: South,147,276,3774
ND,North Dakota,38,017,Cass County,63,014,XX,,Region 4: West,246,501,6041
ND,North Dakota,38,017,Cass County,63,050,ND,,County Non-Migrant,38331,84406,1413747
ND,North Dakota,38,019,Cavalier County,96,000,ND,Total Migration-US and Foreign,Total (State Aggregate),67,120,1257
ND,North Dakota,38,019,Cavalier County,63,020,XX,,Same State,37,57,735
ND,North Dakota,38,019,Cavalier County,63,021,XX,,"Same Region, Diff. State",18,43,299
ND,North Dakota,38,019,Cavalier County,63,022,XX,,Different Region,12,20,223
ND,North Dakota,38,019,Cavalier County,63,050,ND,,County Non-Migrant,2183,5155,69166
ND,North Dakota,38,021,Dickey County,96,000,ND,Total Migration-US and Foreign,Total (State Aggregate),150,321,2660
ND,North Dakota,38,021,Dickey County,63,020,XX,,Same State,58,116,1093
ND,North Dakota,38,021,Dickey County,63,021,XX,,"Same Region, Diff. State",47,116,985
ND,North Dakota,38,021,Dickey County,63,022,XX,,Different Region,45,89,582
ND,North Dakota,38,021,Dickey County,63,050,ND,,County Non-Migrant,1974,4673,52691
ND,North Dakota,38,023,Divide County,96,000,ND,Total Migration-US and Foreign,Total (State Aggregate),44,92,934
ND,North Dakota,38,023,Divide County,63,030,XX,,Suppress All Flows,44,92,934
ND,North Dakota,38,023,Divide County,63,050,ND,,County Non-Migrant,1009,2188,30078
ND,North Dakota,38,025,Dunn County,96,000,ND,Total Migration-US and Foreign,Total (State Aggregate),54,113,956
ND,North Dakota,38,025,Dunn County,63,030,XX,,Suppress All Flows,54,113,956
ND,North Dakota,38,025,Dunn County,63,050,ND,,County Non-Migrant,1098,2739,24037
ND,North Dakota,38,027,Eddy County,96,000,ND,Total Migration-US and Foreign,Total (State Aggregate),56,138,1034
ND,North Dakota,38,027,Eddy County,63,030,XX,,Suppress All Flows,56,138,1034
ND,North Dakota,38,027,Eddy County,63,050,ND,,County Non-Migrant,941,2285,24199
ND,North Dakota,38,029,Emmons County,96,000,ND,Total Migration-US and Foreign,Total (State Aggregate),65,137,1391
ND,North Dakota,38,029,Emmons County,38,015,ND,North Dakota,Burleigh County,16,26,330
ND,North Dakota,38,029,Emmons County,63,020,XX,,Same State,18,43,368
ND,North Dakota,38,029,Emmons County,63,021,XX,,"Same Region, Diff. State",13,22,223
ND,North Dakota,38,029,Emmons County,63,022,XX,,Different Region,18,46,470
ND,North Dakota,38,029,Emmons County,63,050,ND,,County Non-Migrant,1602,3740,34926
ND,North Dakota,38,031,Foster County,96,000,ND,Total Migration-US and Foreign,Total (State Aggregate),99,188,2116
ND,North Dakota,38,031,Foster County,63,020,XX,,Same State,61,103,1194
ND,North Dakota,38,031,Foster County,63,021,XX,,"Same Region, Diff. State",20,45,479
ND,North Dakota,38,031,Foster County,63,022,XX,,Different Region,18,40,443
ND,North Dakota,38,031,Foster County,63,050,ND,,County Non-Migrant,1313,3146,39401
ND,North Dakota,38,033,Golden Valley County,96,000,ND,Total Migration-US and Foreign,Total (State Aggregate),64,131,1044
ND,North Dakota,38,033,Golden Valley County,63,030,XX,,Suppress All Flows,64,131,1044
ND,North Dakota,38,033,Golden Valley County,63,050,ND,,County Non-Migrant,942,2214,24459
ND,North Dakota,38,035,Grand Forks County,96,000,ND,Total Migration-US and Foreign,Total (State Aggregate),2867,5525,57782
ND,North Dakota,38,035,Grand Forks County,57,005,FR,Foreign,Aggregate (county 5),224,566,4759
ND,North Dakota,38,035,Grand Forks County,27,119,Mn,Minnesota,Polk County,192,329,3470
ND,North Dakota,38,035,Grand Forks County,38,017,ND,North Dakota,Cass County,133,250,2594
ND,North Dakota,38,035,Grand Forks County,38,099,ND,North Dakota,Walsh County,69,110,1469
ND,North Dakota,38,035,Grand Forks County,38,015,ND,North Dakota,Burleigh County,67,110,1159
ND,North Dakota,38,035,Grand Forks County,57,001,FR,Foreign,Total (Same State),67,91,597
ND,North Dakota,38,035,Grand Forks County,38,101,ND,North Dakota,Ward County,53,97,838
ND,North Dakota,38,035,Grand Forks County,27,053,Mn,Minnesota,Hennepin County,52,73,857
ND,North Dakota,38,035,Grand Forks County,38,071,ND,North Dakota,Ramsey County,49,73,616
ND,North Dakota,38,035,Grand Forks County,38,067,ND,North Dakota,Pembina County,36,60,576
ND,North Dakota,38,035,Grand Forks County,38,097,ND,North Dakota,Traill County,36,71,909
ND,North Dakota,38,035,Grand Forks County,04,013,Az,Arizona,Maricopa County,28,55,1420
ND,North Dakota,38,035,Grand Forks County,27,089,Mn,Minnesota,Marshall County,27,39,472
ND,North Dakota,38,035,Grand Forks County,38,063,ND,North Dakota,Nelson County,25,42,448
ND,North Dakota,38,035,Grand Forks County,27,027,Mn,Minnesota,Clay County,24,35,274
ND,North Dakota,38,035,Grand Forks County,08,041,Co,Colorado,El Paso County,23,48,473
ND,North Dakota,38,035,Grand Forks County,48,029,Tx,Texas,Bexar County,22,59,584
ND,North Dakota,38,035,Grand Forks County,46,103,SD,South Dakota,Pennington County,21,65,658
ND,North Dakota,38,035,Grand Forks County,38,019,ND,North Dakota,Cavalier County,20,31,423
ND,North Dakota,38,035,Grand Forks County,27,137,Mn,Minnesota,St. Louis County,19,20,269
ND,North Dakota,38,035,Grand Forks County,26,103,Mi,Michigan,Marquette County,19,47,507
ND,North Dakota,38,035,Grand Forks County,48,439,Tx,Texas,Tarrant County,18,55,438
ND,North Dakota,38,035,Grand Forks County,06,071,Ca,California,San Bernardino County,18,36,347
ND,North Dakota,38,035,Grand Forks County,38,105,ND,North Dakota,Williams County,18,34,329
ND,North Dakota,38,035,Grand Forks County,06,067,Ca,California,Sacramento County,16,40,449
ND,North Dakota,38,035,Grand Forks County,27,123,Mn,Minnesota,Ramsey County,16,22,411
ND,North Dakota,38,035,Grand Forks County,23,003,Me,Maine,Aroostook County,16,43,374
ND,North Dakota,38,035,Grand Forks County,17,019,Il,Illinois,Champaign County,16,45,362
ND,North Dakota,38,035,Grand Forks County,27,037,Mn,Minnesota,Dakota County,16,23,436
ND,North Dakota,38,035,Grand Forks County,12,057,Fl,Florida,Hillsborough County,15,38,297
ND,North Dakota,38,035,Grand Forks County,38,059,ND,North Dakota,Morton County,14,26,184
ND,North Dakota,38,035,Grand Forks County,27,007,Mn,Minnesota,Beltrami County,14,21,278
ND,North Dakota,38,035,Grand Forks County,38,079,ND,North Dakota,Rolette County,14,27,170
ND,North Dakota,38,035,Grand Forks County,38,005,ND,North Dakota,Benson County,14,29,157
ND,North Dakota,38,035,Grand Forks County,27,113,Mn,Minnesota,Pennington County,13,24,262
ND,North Dakota,38,035,Grand Forks County,27,069,Mn,Minnesota,Kittson County,13,21,165
ND,North Dakota,38,035,Grand Forks County,02,020,Ak,Alaska,Anchorage Municipality,13,34,286
ND,North Dakota,38,035,Grand Forks County,06,037,Ca,California,Los Angeles County,13,21,202
ND,North Dakota,38,035,Grand Forks County,06,065,Ca,California,Riverside County,13,31,319
ND,North Dakota,38,035,Grand Forks County,38,077,ND,North Dakota,Richland County,12,18,176
ND,North Dakota,38,035,Grand Forks County,27,111,Mn,Minnesota,Otter Tail County,12,23,245
ND,North Dakota,38,035,Grand Forks County,30,013,Mt,Montana,Cascade County,12,30,357
ND,North Dakota,38,035,Grand Forks County,38,003,ND,North Dakota,Barnes County,12,22,156
ND,North Dakota,38,035,Grand Forks County,17,031,Il,Illinois,Cook County,11,16,161
ND,North Dakota,38,035,Grand Forks County,06,083,Ca,California,Santa Barbara County,11,23,244
ND,North Dakota,38,035,Grand Forks County,27,135,Mn,Minnesota,Roseau County,11,23,182
ND,North Dakota,38,035,Grand Forks County,15,003,Hi,Hawaii,Honolulu County,10,26,390
ND,North Dakota,38,035,Grand Forks County,48,441,Tx,Texas,Taylor County,10,24,351
ND,North Dakota,38,035,Grand Forks County,18,103,In,Indiana,Miami County,10,39,225
ND,North Dakota,38,035,Grand Forks County,53,033,Wa,Washington,King County,10,18,175
ND,North Dakota,38,035,Grand Forks County,38,089,ND,North Dakota,Stark County,10,18,177
ND,North Dakota,38,035,Grand Forks County,06,073,Ca,California,San Diego County,10,16,216
ND,North Dakota,38,035,Grand Forks County,29,101,Mo,Missouri,Johnson County,10,33,321
ND,North Dakota,38,035,Grand Forks County,48,201,Tx,Texas,Harris County,10,14,185
ND,North Dakota,38,035,Grand Forks County,63,010,XX,,Same State,110,178,1730
ND,North Dakota,38,035,Grand Forks County,63,011,XX,,Region 1: Northeast,125,206,2093
ND,North Dakota,38,035,Grand Forks County,63,012,XX,,Region 2: Midwest,464,869,10012
ND,North Dakota,38,035,Grand Forks County,63,013,XX,,Region 3: South,310,666,6932
ND,North Dakota,38,035,Grand Forks County,63,014,XX,,Region 4: West,221,422,4616
ND,North Dakota,38,035,Grand Forks County,63,050,ND,,County Non-Migrant,22492,51609,732847
ND,North Dakota,38,037,Grant County,96,000,ND,Total Migration-US and Foreign,Total (State Aggregate),47,91,965
ND,North Dakota,38,037,Grant County,63,020,XX,,Same State,25,47,525
ND,North Dakota,38,037,Grant County,63,021,XX,,"Same Region, Diff. State",11,24,289
ND,North Dakota,38,037,Grant County,63,022,XX,,Different Region,11,20,151
ND,North Dakota,38,037,Grant County,63,050,ND,,County Non-Migrant,1070,2509,20979
ND,North Dakota,38,039,Griggs County,96,000,ND,Total Migration-US and Foreign,Total (State Aggregate),50,114,1144
ND,North Dakota,38,039,Griggs County,63,030,XX,,Suppress All Flows,50,114,1144
ND,North Dakota,38,039,Griggs County,63,050,ND,,County Non-Migrant,1129,2708,32933
ND,North Dakota,38,041,Hettinger County,96,000,ND,Total Migration-US and Foreign,Total (State Aggregate),49,113,992
ND,North Dakota,38,041,Hettinger County,63,020,XX,,Same State,19,44,385
ND,North Dakota,38,041,Hettinger County,63,021,XX,,"Same Region, Diff. State",13,27,238
ND,North Dakota,38,041,Hettinger County,63,022,XX,,Different Region,17,42,369
ND,North Dakota,38,041,Hettinger County,63,050,ND,,County Non-Migrant,1194,2876,32350
ND,North Dakota,38,043,Kidder County,96,000,ND,Total Migration-US and Foreign,Total (State Aggregate),44,80,671
ND,North Dakota,38,043,Kidder County,38,015,ND,North Dakota,Burleigh County,10,21,185
ND,North Dakota,38,043,Kidder County,63,030,XX,,Suppress All Flows,34,59,486
ND,North Dakota,38,043,Kidder County,63,050,ND,,County Non-Migrant,1119,2717,24960
ND,North Dakota,38,045,LaMoure County,96,000,ND,Total Migration-US and Foreign,Total (State Aggregate),81,164,1591
ND,North Dakota,38,045,LaMoure County,63,020,XX,,Same State,43,73,950
ND,North Dakota,38,045,LaMoure County,63,021,XX,,"Same Region, Diff. State",22,56,399
ND,North Dakota,38,045,LaMoure County,63,022,XX,,Different Region,16,35,242
ND,North Dakota,38,045,LaMoure County,63,050,ND,,County Non-Migrant,1859,4396,52126
ND,North Dakota,38,047,Logan County,96,000,ND,Total Migration-US and Foreign,Total (State Aggregate),46,117,1025
ND,North Dakota,38,047,Logan County,63,030,XX,,Suppress All Flows,46,117,1025
ND,North Dakota,38,047,Logan County,63,050,ND,,County Non-Migrant,1009,2349,23024
ND,North Dakota,38,049,McHenry County,96,000,ND,Total Migration-US and Foreign,Total (State Aggregate),119,294,2552
ND,North Dakota,38,049,McHenry County,38,101,ND,North Dakota,Ward County,38,88,706
ND,North Dakota,38,049,McHenry County,63,020,XX,,Same State,44,112,949
ND,North Dakota,38,049,McHenry County,63,021,XX,,"Same Region, Diff. State",11,28,163
ND,North Dakota,38,049,McHenry County,63,022,XX,,Different Region,26,66,734
ND,North Dakota,38,049,McHenry County,63,050,ND,,County Non-Migrant,2202,5162,50798
ND,North Dakota,38,051,McIntosh County,96,000,ND,Total Migration-US and Foreign,Total (State Aggregate),55,114,1311
ND,North Dakota,38,051,McIntosh County,63,020,XX,,Same State,30,61,676
ND,North Dakota,38,051,McIntosh County,63,021,XX,,"Same Region, Diff. State",14,29,411
ND,North Dakota,38,051,McIntosh County,63,022,XX,,Different Region,11,24,224
ND,North Dakota,38,051,McIntosh County,63,050,ND,,County Non-Migrant,1308,2960,30184
ND,North Dakota,38,053,McKenzie County,96,000,ND,Total Migration-US and Foreign,Total (State Aggregate),97,226,2025
ND,North Dakota,38,053,McKenzie County,38,105,ND,North Dakota,Williams County,11,20,170
ND,North Dakota,38,053,McKenzie County,38,061,ND,North Dakota,Mountrail County,10,27,226
ND,North Dakota,38,053,McKenzie County,63,020,XX,,Same State,29,54,655
ND,North Dakota,38,053,McKenzie County,63,021,XX,,"Same Region, Diff. State",11,25,211
ND,North Dakota,38,053,McKenzie County,63,022,XX,,Different Region,36,100,763
ND,North Dakota,38,053,McKenzie County,63,050,ND,,County Non-Migrant,1838,4573,52914
ND,North Dakota,38,055,McLean County,96,000,ND,Total Migration-US and Foreign,Total (State Aggregate),196,427,4435
ND,North Dakota,38,055,McLean County,38,101,ND,North Dakota,Ward County,37,71,854
ND,North Dakota,38,055,McLean County,38,015,ND,North Dakota,Burleigh County,26,56,661
ND,North Dakota,38,055,McLean County,38,017,ND,North Dakota,Cass County,10,17,130
ND,North Dakota,38,055,McLean County,63,020,XX,,Same State,52,119,1084
ND,North Dakota,38,055,McLean County,63,021,XX,,"Same Region, Diff. State",22,40,545
ND,North Dakota,38,055,McLean County,63,022,XX,,Different Region,49,124,1161
ND,North Dakota,38,055,McLean County,63,050,ND,,County Non-Migrant,3269,8056,100377
ND,North Dakota,38,057,Mercer County,96,000,ND,Total Migration-US and Foreign,Total (State Aggregate),143,303,2884
ND,North Dakota,38,057,Mercer County,38,015,ND,North Dakota,Burleigh County,24,52,626
ND,North Dakota,38,057,Mercer County,38,059,ND,North Dakota,Morton County,11,18,135
ND,North Dakota,38,057,Mercer County,63,020,XX,,Same State,50,110,1153
ND,North Dakota,38,057,Mercer County,63,021,XX,,"Same Region, Diff. State",10,17,128
ND,North Dakota,38,057,Mercer County,63,022,XX,,Different Region,48,106,842
ND,North Dakota,38,057,Mercer County,63,050,ND,,County Non-Migrant,3177,8608,118383
ND,North Dakota,38,059,Morton County,96,000,ND,Total Migration-US and Foreign,Total (State Aggregate),700,1389,14609
ND,North Dakota,38,059,Morton County,38,015,ND,North Dakota,Burleigh County,323,610,7035
ND,North Dakota,38,059,Morton County,38,101,ND,North Dakota,Ward County,25,46,592
ND,North Dakota,38,059,Morton County,38,089,ND,North Dakota,Stark County,21,39,341
ND,North Dakota,38,059,Morton County,38,017,ND,North Dakota,Cass County,16,22,258
ND,North Dakota,38,059,Morton County,53,033,Wa,Washington,King County,12,23,247
ND,North Dakota,38,059,Morton County,38,085,ND,North Dakota,Sioux County,11,24,159
ND,North Dakota,38,059,Morton County,38,105,ND,North Dakota,Williams County,11,17,124
ND,North Dakota,38,059,Morton County,38,093,ND,North Dakota,Stutsman County,10,13,216
ND,North Dakota,38,059,Morton County,63,010,XX,,Same State,100,229,1770
ND,North Dakota,38,059,Morton County,63,011,XX,,Region 1: Northeast,12,19,364
ND,North Dakota,38,059,Morton County,63,012,XX,,Region 2: Midwest,66,145,1520
ND,North Dakota,38,059,Morton County,63,013,XX,,Region 3: South,17,46,329
ND,North Dakota,38,059,Morton County,63,014,XX,,Region 4: West,76,156,1654
ND,North Dakota,38,059,Morton County,63,050,ND,,County Non-Migrant,7801,19040,228062
ND,North Dakota,38,061,Mountrail County,96,000,ND,Total Migration-US and Foreign,Total (State Aggregate),127,302,2868
ND,North Dakota,38,061,Mountrail County,38,101,ND,North Dakota,Ward County,30,64,578
ND,North Dakota,38,061,Mountrail County,63,020,XX,,Same State,48,126,1013
ND,North Dakota,38,061,Mountrail County,63,021,XX,,"Same Region, Diff. State",21,50,503
ND,North Dakota,38,061,Mountrail County,63,022,XX,,Different Region,28,62,774
ND,North Dakota,38,061,Mountrail County,63,050,ND,,County Non-Migrant,2201,5318,61245
ND,North Dakota,38,063,Nelson County,96,000,ND,Total Migration-US and Foreign,Total (State Aggregate),80,179,1617
ND,North Dakota,38,063,Nelson County,38,017,ND,North Dakota,Cass County,11,22,197
ND,North Dakota,38,063,Nelson County,38,071,ND,North Dakota,Ramsey County,11,21,188
ND,North Dakota,38,063,Nelson County,38,035,ND,North Dakota,Grand Forks County,10,15,139
ND,North Dakota,38,063,Nelson County,63,020,XX,,Same State,20,49,401
ND,North Dakota,38,063,Nelson County,63,021,XX,,"Same Region, Diff. State",15,40,337
ND,North Dakota,38,063,Nelson County,63,022,XX,,Different Region,13,32,355
ND,North Dakota,38,063,Nelson County,63,050,ND,,County Non-Migrant,1507,3369,41439
ND,North Dakota,38,065,Oliver County,96,000,ND,Total Migration-US and Foreign,Total (State Aggregate),19,38,487
ND,North Dakota,38,065,Oliver County,63,030,XX,,Suppress All Flows,19,38,487
ND,North Dakota,38,065,Oliver County,63,050,ND,,County Non-Migrant,539,1496,17647
ND,North Dakota,38,067,Pembina County,96,000,ND,Total Migration-US and Foreign,Total (State Aggregate),144,288,2886
ND,North Dakota,38,067,Pembina County,38,035,ND,North Dakota,Grand Forks County,26,48,529
ND,North Dakota,38,067,Pembina County,38,099,ND,North Dakota,Walsh County,12,23,199
ND,North Dakota,38,067,Pembina County,63,020,XX,,Same State,27,49,392
ND,North Dakota,38,067,Pembina County,63,021,XX,,"Same Region, Diff. State",39,81,910
ND,North Dakota,38,067,Pembina County,63,022,XX,,Different Region,40,87,856
ND,North Dakota,38,067,Pembina County,63,050,ND,,County Non-Migrant,3290,7840,112943
ND,North Dakota,38,069,Pierce County,96,000,ND,Total Migration-US and Foreign,Total (State Aggregate),110,244,2353
ND,North Dakota,38,069,Pierce County,38,101,ND,North Dakota,Ward County,14,30,222
ND,North Dakota,38,069,Pierce County,38,017,ND,North Dakota,Cass County,11,17,155
ND,North Dakota,38,069,Pierce County,63,030,XX,,Suppress All Flows,85,197,1976
ND,North Dakota,38,069,Pierce County,63,050,ND,,County Non-Migrant,1715,4029,44512
ND,North Dakota,38,071,Ramsey County,96,000,ND,Total Migration-US and Foreign,Total (State Aggregate),294,604,6061
ND,North Dakota,38,071,Ramsey County,38,005,ND,North Dakota,Benson County,40,85,703
ND,North Dakota,38,071,Ramsey County,38,035,ND,North Dakota,Grand Forks County,27,48,482
ND,North Dakota,38,071,Ramsey County,38,015,ND,North Dakota,Burleigh County,14,27,285
ND,North Dakota,38,071,Ramsey County,38,019,ND,North Dakota,Cavalier County,12,24,250
ND,North Dakota,38,071,Ramsey County,38,017,ND,North Dakota,Cass County,12,27,367
ND,North Dakota,38,071,Ramsey County,38,063,ND,North Dakota,Nelson County,11,23,185
ND,North Dakota,38,071,Ramsey County,63,020,XX,,Same State,70,134,1251
ND,North Dakota,38,071,Ramsey County,63,021,XX,,"Same Region, Diff. State",56,128,1562
ND,North Dakota,38,071,Ramsey County,63,022,XX,,Different Region,52,108,976
ND,North Dakota,38,071,Ramsey County,63,050,ND,,County Non-Migrant,4640,10485,136736
ND,North Dakota,38,073,Ransom County,96,000,ND,Total Migration-US and Foreign,Total (State Aggregate),122,256,2627
ND,North Dakota,38,073,Ransom County,38,017,ND,North Dakota,Cass County,24,61,552
ND,North Dakota,38,073,Ransom County,38,081,ND,North Dakota,Sargent County,10,18,200
ND,North Dakota,38,073,Ransom County,63,020,XX,,Same State,50,100,898
ND,North Dakota,38,073,Ransom County,63,021,XX,,"Same Region, Diff. State",23,48,606
ND,North Dakota,38,073,Ransom County,63,022,XX,,Different Region,15,29,371
ND,North Dakota,38,073,Ransom County,63,050,ND,,County Non-Migrant,1983,4728,56062
ND,North Dakota,38,075,Renville County,96,000,ND,Total Migration-US and Foreign,Total (State Aggregate),83,166,1457
ND,North Dakota,38,075,Renville County,38,101,ND,North Dakota,Ward County,44,90,724
ND,North Dakota,38,075,Renville County,63,030,XX,,Suppress All Flows,39,76,733
ND,North Dakota,38,075,Renville County,63,050,ND,,County Non-Migrant,1049,2466,30808
ND,North Dakota,38,077,Richland County,96,000,ND,Total Migration-US and Foreign,Total (State Aggregate),488,920,9081
ND,North Dakota,38,077,Richland County,38,017,ND,North Dakota,Cass County,98,195,2040
ND,North Dakota,38,077,Richland County,27,167,Mn,Minnesota,Wilkin County,48,69,783
ND,North Dakota,38,077,Richland County,38,101,ND,North Dakota,Ward County,19,33,246
ND,North Dakota,38,077,Richland County,38,035,ND,North Dakota,Grand Forks County,18,32,191
ND,North Dakota,38,077,Richland County,38,081,ND,North Dakota,Sargent County,16,31,324
ND,North Dakota,38,077,Richland County,27,111,Mn,Minnesota,Otter Tail County,14,26,200
ND,North Dakota,38,077,Richland County,27,027,Mn,Minnesota,Clay County,12,18,220
ND,North Dakota,38,077,Richland County,38,015,ND,North Dakota,Burleigh County,10,20,192
ND,North Dakota,38,077,Richland County,38,003,ND,North Dakota,Barnes County,10,22,144
ND,North Dakota,38,077,Richland County,63,020,XX,,Same State,77,144,1238
ND,North Dakota,38,077,Richland County,63,021,XX,,"Same Region, Diff. State",86,161,1693
ND,North Dakota,38,077,Richland County,63,022,XX,,Different Region,80,169,1810
ND,North Dakota,38,077,Richland County,63,050,ND,,County Non-Migrant,6006,14306,190023
ND,North Dakota,38,079,Rolette County,96,000,ND,Total Migration-US and Foreign,Total (State Aggregate),191,435,5111
ND,North Dakota,38,079,Rolette County,38,069,ND,North Dakota,Pierce County,19,58,380
ND,North Dakota,38,079,Rolette County,38,035,ND,North Dakota,Grand Forks County,16,33,194
ND,North Dakota,38,079,Rolette County,38,015,ND,North Dakota,Burleigh County,13,34,129
ND,North Dakota,38,079,Rolette County,63,020,XX,,Same State,53,115,858
ND,North Dakota,38,079,Rolette County,63,021,XX,,"Same Region, Diff. State",32,76,2340
ND,North Dakota,38,079,Rolette County,63,022,XX,,Different Region,58,119,1210
ND,North Dakota,38,079,Rolette County,63,050,ND,,County Non-Migrant,3294,8293,76108
ND,North Dakota,38,081,Sargent County,96,000,ND,Total Migration-US and Foreign,Total (State Aggregate),92,199,1943
ND,North Dakota,38,081,Sargent County,38,017,ND,North Dakota,Cass County,11,23,264
ND,North Dakota,38,081,Sargent County,38,073,ND,North Dakota,Ransom County,10,25,269
ND,North Dakota,38,081,Sargent County,63,020,XX,,Same State,29,66,668
ND,North Dakota,38,081,Sargent County,63,021,XX,,"Same Region, Diff. State",23,44,416
